Long,GEOID,FIPS,County,Primary Census Tract,Prostate__Observed,Prostate__Expected,Prostate_SIR,Prostate_Crude,Signif
1400000US36061015801,36061015801,36061,New York,158.01,22,22.1,0.995475113,8.737092931,N
1400000US36005002000,36005002000,36005,Bronx,20,21,21.1,0.995260664,6.361708573,N
1400000US36081048400,36081048400,36081,Queens,484,18,18.1,0.994475138,7.809110629,N
1400000US36081071702,36081071702,36081,Queens,717.02,17,17.1,0.994152047,8.877284595,N
1400000US36081066501,36081066501,36081,Queens,665.01,16,16.1,0.99378882,9.650180941,N
1400000US36061003800,36061003800,36061,New York,38,25,25.2,0.992063492,6.615506748,N
1400000US36061028700,36061028700,36061,New York,287,10,10.1,0.99009901,4.798464491,N
1400000US36005007900,36005007900,36005,Bronx,79,17,17.2,0.988372093,5.452212957,N
1400000US36081045800,36081045800,36081,Queens,458,8,8.1,0.987654321,7.722007722,N
1400000US36061018300,36061018300,36061,New York,183,35,35.5,0.985915493,9.237265769,N
1400000US36047117201,36047117201,36047,Kings,1172.01,7,7.1,0.985915493,5.388760585,N
1400000US36081014500,36081014500,36081,Queens,145,7,7.1,0.985915493,5.551149881,N
1400000US36081157102,36081157102,36081,Queens,1571.02,7,7.1,0.985915493,6.487488415,N
1400000US36061016500,36061016500,36061,New York,165,29,29.5,0.983050848,9.168510907,N
1400000US36061002201,36061002201,36061,New York,22.01,23,23.4,0.982905983,7.087827427,N
1400000US36061014900,36061014900,36061,New York,149,28,28.5,0.98245614,9.638554217,N
1400000US36005025100,36005025100,36005,Bronx,251,15,15.3,0.980392157,5.055611729,N
1400000US36005039400,36005039400,36005,Bronx,394,15,15.3,0.980392157,6.533101045,N
1400000US36085002700,36085002700,36085,Richmond,27,10,10.2,0.980392157,4.378283713,N
1400000US36005036502,36005036502,36005,Bronx,365.02,5,5.1,0.980392157,5.605381166,N
1400000US36047117800,36047117800,36047,Kings,1178,5,5.1,0.980392157,5.931198102,N
1400000US36081006900,36081006900,36081,Queens,69,14,14.3,0.979020979,5.813953488,N
1400000US36005037504,36005037504,36005,Bronx,375.04,9,9.2,0.97826087,5.353955979,N
1400000US36047002300,36047002300,36047,Kings,23,9,9.2,0.97826087,4.405286344,N
1400000US36047028300,36047028300,36047,Kings,283,9,9.2,0.97826087,4.550050556,N
1400000US36081010100,36081010100,36081,Queens,101,9,9.2,0.97826087,7.114624506,N
1400000US36081010200,36081010200,36081,Queens,102,9,9.2,0.97826087,6.293706294,N
1400000US36047008500,36047008500,36047,Kings,85,17,17.4,0.977011494,6.797281088,N
1400000US36061001002,36061001002,36061,New York,10.02,21,21.5,0.976744186,8.834665545,N
1400000US36081028500,36081028500,36081,Queens,285,21,21.5,0.976744186,7.906626506,N
1400000US36047036002,36047036002,36047,Kings,360.02,28,28.7,0.975609756,17.69911504,N
1400000US36005021602,36005021602,36005,Bronx,216.02,16,16.4,0.975609756,5.884516366,N
1400000US36081015100,36081015100,36081,Queens,151,8,8.2,0.975609756,6.359300477,N
1400000US36081039900,36081039900,36081,Queens,399,8,8.2,0.975609756,3.557136505,N
1400000US36047099000,36047099000,36047,Kings,990,4,4.1,0.975609756,5.405405405,N
1400000US36047120200,36047120200,36047,Kings,1202,4,4.1,0.975609756,3.831417625,N
1400000US36047008000,36047008000,36047,Kings,80,11,11.3,0.973451327,4.89541611,N
1400000US36047032800,36047032800,36047,Kings,328,11,11.3,0.973451327,8.023340627,N
1400000US36047050000,36047050000,36047,Kings,500,11,11.3,0.973451327,6.883604506,N
1400000US36081027500,36081027500,36081,Queens,275,21,21.6,0.972222222,5.344871469,N
1400000US36081026100,36081026100,36081,Queens,261,20,20.6,0.970873786,5.701254276,N
1400000US36005009000,36005009000,36005,Bronx,90,9,9.3,0.967741936,5.353955979,N
1400000US36047021900,36047021900,36047,Kings,219,9,9.3,0.967741936,5.444646098,N
1400000US36081019200,36081019200,36081,Queens,192,6,6.2,0.967741936,6.486486486,N
1400000US36081047200,36081047200,36081,Queens,472,17,17.6,0.965909091,10.16138673,N
1400000US36061013500,36061013500,36061,New York,135,22,22.8,0.964912281,6.695069994,N
1400000US36081040700,36081040700,36081,Queens,407,16,16.6,0.963855422,3.663842455,N
1400000US36085000800,36085000800,36085,Richmond,8,16,16.6,0.963855422,12.40310078,N
1400000US36005022403,36005022403,36005,Bronx,224.03,8,8.3,0.963855422,5.551700208,N
1400000US36081019400,36081019400,36081,Queens,194,8,8.3,0.963855422,6.211180124,N
1400000US36085013203,36085013203,36085,Richmond,132.03,23,23.9,0.962343096,16.58255227,N
1400000US36047062200,36047062200,36047,Kings,622,15,15.6,0.961538462,10.77586207,N
1400000US36085012804,36085012804,36085,Richmond,128.04,15,15.6,0.961538462,6.082725061,N
1400000US36005044200,36005044200,36005,Bronx,442,10,10.4,0.961538462,5.076142132,N
1400000US36047003300,36047003300,36047,Kings,33,5,5.2,0.961538462,3.255208333,N
1400000US36047117000,36047117000,36047,Kings,1170,5,5.2,0.961538462,6.657789614,N
1400000US36081122300,36081122300,36081,Queens,1223,14,14.6,0.95890411,8.5995086,N
1400000US36081157101,36081157101,36081,Queens,1571.01,30,31.3,0.958466454,8.178844057,N
1400000US36081044602,36081044602,36081,Queens,446.02,11,11.5,0.956521739,4.573804574,N
1400000US36061002400,36061002400,36061,New York,24,15,15.7,0.955414013,5.787037037,N
1400000US36085007500,36085007500,36085,Richmond,75,15,15.7,0.955414013,5.031868501,N
1400000US36085014605,36085014605,36085,Richmond,146.05,15,15.7,0.955414013,11.63692785,N
1400000US36081127700,36081127700,36081,Queens,1277,19,19.9,0.954773869,10.74053137,N
1400000US36047048200,36047048200,36047,Kings,482,20,21,0.952380952,6.653359947,N
1400000US36047027800,36047027800,36047,Kings,278,10,10.5,0.952380952,6.464124111,N
1400000US36047117400,36047117400,36047,Kings,1174,10,10.5,0.952380952,4.830917874,N
1400000US36081014700,36081014700,36081,Queens,147,10,10.5,0.952380952,6.540222368,N
1400000US36081092500,36081092500,36081,Queens,925,10,10.5,0.952380952,5.393743258,N
1400000US36005018302,36005018302,36005,Bronx,183.02,8,8.4,0.952380952,4.018081366,N
1400000US36047039400,36047039400,36047,Kings,394,8,8.4,0.952380952,6.18716164,N
1400000US36047115000,36047115000,36047,Kings,1150,6,6.3,0.952380952,4.195804196,N
1400000US36047006300,36047006300,36047,Kings,63,4,4.2,0.952380952,4.662004662,N
1400000US36081068200,36081068200,36081,Queens,682,4,4.2,0.952380952,6.578947368,N
1400000US36081074500,36081074500,36081,Queens,745,17,17.9,0.94972067,8.620689655,N
1400000US36005002500,36005002500,36005,Bronx,25,13,13.7,0.94890511,5.560307956,N
1400000US36081040100,36081040100,36081,Queens,401,13,13.7,0.94890511,2.95320309,N
1400000US36047051800,36047051800,36047,Kings,518,11,11.6,0.948275862,7.947976879,N
1400000US36081111300,36081111300,36081,Queens,1113,11,11.6,0.948275862,9.306260575,N
1400000US36085013800,36085013800,36085,Richmond,138,29,30.6,0.947712418,30.27139875,N
1400000US36061003001,36061003001,36061,New York,30.01,9,9.5,0.947368421,4.01965163,N
1400000US36061012900,36061012900,36061,New York,129,14,14.8,0.945945946,3.856749311,N
1400000US36047014300,36047014300,36047,Kings,143,7,7.4,0.945945946,3.937007874,N
1400000US36047118600,36047118600,36047,Kings,1186,7,7.4,0.945945946,5.025125628,N
1400000US36061007200,36061007200,36061,New York,72,20,21.2,0.943396226,5.689900427,N
1400000US36047054200,36047054200,36047,Kings,542,15,15.9,0.943396226,6.412997007,N
1400000US36061016600,36061016600,36061,New York,166,15,15.9,0.943396226,4.010695187,N
1400000US36085005000,36085005000,36085,Richmond,50,15,15.9,0.943396226,9.511731135,N
1400000US36047049000,36047049000,36047,Kings,490,18,19.1,0.942408377,5.633802817,N
1400000US36047006000,36047006000,36047,Kings,60,8,8.5,0.941176471,6.006006006,N
1400000US36047005201,36047005201,36047,Kings,52.01,11,11.7,0.94017094,16.87116564,N
1400000US36081043900,36081043900,36081,Queens,439,9,9.6,0.9375,3.522504892,N
1400000US36081044400,36081044400,36081,Queens,444,9,9.6,0.9375,6.18556701,N
1400000US36085017300,36085017300,36085,Richmond,173,9,9.6,0.9375,12.91248207,N
1400000US36047064000,36047064000,36047,Kings,640,6,6.4,0.9375,6.103763988,N
1400000US36081015400,36081015400,36081,Queens,154,6,6.4,0.9375,4.77326969,N
1400000US36085014606,36085014606,36085,Richmond,146.06,19,20.3,0.935960591,11.21605667,N
1400000US36061009100,36061009100,36061,New York,91,20,21.4,0.934579439,5.922416346,N
1400000US36081027700,36081027700,36081,Queens,277,24,25.7,0.93385214,6.059075991,N
1400000US36061018200,36061018200,36061,New York,182,14,15,0.933333333,3.923766816,N
1400000US36081012100,36081012100,36081,Queens,121,7,7.5,0.933333333,6.044905009,N
1400000US36081013500,36081013500,36081,Queens,135,7,7.5,0.933333333,9.210526316,N
1400000US36081066900,36081066900,36081,Queens,669,7,7.5,0.933333333,9.234828496,N
1400000US36047005202,36047005202,36047,Kings,52.02,11,11.8,0.93220339,10.01821494,N
1400000US36047052000,36047052000,36047,Kings,520,11,11.8,0.93220339,5.243088656,N
1400000US36061017300,36061017300,36061,New York,173,34,36.5,0.931506849,9.05700586,N
1400000US36081115500,36081115500,36081,Queens,1155,8,8.6,0.930232558,7.029876977,N
1400000US36081052800,36081052800,36081,Queens,528,4,4.3,0.930232558,6.033182504,N
1400000US36081031700,36081031700,36081,Queens,317,22,23.7,0.928270042,7.311399136,N
1400000US36061013800,36061013800,36061,New York,138,40,43.1,0.928074246,7.146685724,N
1400000US36061002100,36061002100,36061,New York,21,9,9.7,0.927835052,2.583237658,N
1400000US36047052700,36047052700,36047,Kings,527,14,15.1,0.927152318,4.121283485,N
1400000US36047038300,36047038300,36047,Kings,383,10,10.8,0.925925926,4.99001996,N
1400000US36005029600,36005029600,36005,Bronx,296,5,5.4,0.925925926,6.038647343,N
1400000US36085009601,36085009601,36085,Richmond,96.01,17,18.4,0.923913044,21.73913043,N
1400000US36061019500,36061019500,36061,New York,195,29,31.4,0.923566879,8.595139301,N
1400000US36061011900,36061011900,36061,New York,119,13,14.1,0.921985816,18.59799714,N
1400000US36081134100,36081134100,36081,Queens,1341,13,14.1,0.921985816,7.531865585,N
1400000US36005023900,36005023900,36005,Bronx,239,14,15.2,0.921052632,3.601749421,N
1400000US36081065900,36081065900,36081,Queens,659,7,7.6,0.921052632,8.939974457,N
1400000US36061007500,36061007500,36061,New York,75,16,17.4,0.91954023,7.226738934,N
1400000US36047115600,36047115600,36047,Kings,1156,8,8.7,0.91954023,5.252790545,N
1400000US36081003600,36081003600,36081,Queens,36,8,8.7,0.91954023,4.419889503,N
1400000US36081023200,36081023200,36081,Queens,232,18,19.6,0.918367347,6.058566139,N
1400000US36081033700,36081033700,36081,Queens,337,9,9.8,0.918367347,4.524886878,N
1400000US36081037900,36081037900,36081,Queens,379,9,9.8,0.918367347,2.255073916,N
1400000US36081055600,36081055600,36081,Queens,556,9,9.8,0.918367347,7.569386039,N
1400000US36081069500,36081069500,36081,Queens,695,9,9.8,0.918367347,10.47729919,N
1400000US36081146700,36081146700,36081,Queens,1467,9,9.8,0.918367347,5.8177117,N
1400000US36081040300,36081040300,36081,Queens,403,10,10.9,0.917431193,2.467308167,N
1400000US36047118400,36047118400,36047,Kings,1184,13,14.2,0.915492958,5.55793074,N
1400000US36081068300,36081068300,36081,Queens,683,17,18.6,0.913978495,7.794589638,N
1400000US36047032600,36047032600,36047,Kings,326,18,19.7,0.913705584,6.364922207,N
1400000US36085017600,36085017600,36085,Richmond,176,20,22,0.909090909,10.0050025,N
1400000US36061023700,36061023700,36061,New York,237,17,18.7,0.909090909,4.025574236,N
1400000US36005001600,36005001600,36005,Bronx,16,16,17.6,0.909090909,6.25488663,N
1400000US36061005700,36061005700,36061,New York,57,11,12.1,0.909090909,8.365019011,N
1400000US36047053000,36047053000,36047,Kings,530,10,11,0.909090909,5.688282139,N
1400000US36047020400,36047020400,36047,Kings,204,7,7.7,0.909090909,8.130081301,N
1400000US36061005502,36061005502,36061,New York,55.02,7,7.7,0.909090909,6.289308176,N
1400000US36005022902,36005022902,36005,Bronx,229.02,6,6.6,0.909090909,4.398826979,N
1400000US36047117601,36047117601,36047,Kings,1176.01,6,6.6,0.909090909,4.181184669,N
1400000US36005020200,36005020200,36005,Bronx,202,5,5.5,0.909090909,4.69043152,N
1400000US36047087600,36047087600,36047,Kings,876,5,5.5,0.909090909,6.242197253,N
1400000US36081061602,36081061602,36081,Queens,616.02,4,4.4,0.909090909,6.546644845,N
1400000US36081027600,36081027600,36081,Queens,276,3,3.3,0.909090909,5.870841487,N
1400000US36085007000,36085007000,36085,Richmond,70,26,28.7,0.905923345,30.51643192,N
1400000US36081022002,36081022002,36081,Queens,220.02,20,22.1,0.904977376,6.555227794,N
1400000US36081075702,36081075702,36081,Queens,757.02,20,22.1,0.904977376,9.56480153,N
1400000US36005033202,36005033202,36005,Bronx,332.02,15,16.6,0.903614458,7.352941176,N
1400000US36047058800,36047058800,36047,Kings,588,14,15.5,0.903225807,8.338296605,N
1400000US36061013900,36061013900,36061,New York,139,34,37.7,0.901856764,8.686765457,N
1400000US36047058000,36047058000,36047,Kings,580,11,12.2,0.901639344,5.384238864,N
1400000US36047087800,36047087800,36047,Kings,878,11,12.2,0.901639344,8.547008547,N
1400000US36081047100,36081047100,36081,Queens,471,11,12.2,0.901639344,5.099675475,N
1400000US36061004800,36061004800,36061,New York,48,21,23.3,0.901287554,7.070707071,N
1400000US36047039500,36047039500,36047,Kings,395,9,10,0.9,4.304160689,N
1400000US36081157902,36081157902,36081,Queens,1579.02,17,18.9,0.8994709,9.561304837,N
1400000US36047117602,36047117602,36047,Kings,1176.02,8,8.9,0.898876405,6.334125099,N
1400000US36081007900,36081007900,36081,Queens,79,8,8.9,0.898876405,4.634994206,N
1400000US36081044800,36081044800,36081,Queens,448,8,8.9,0.898876405,6.389776358,N
1400000US36061017100,36061017100,36061,New York,171,39,43.4,0.898617512,8.73655914,N
1400000US36047061002,36047061002,36047,Kings,610.02,23,25.6,0.8984375,10.50228311,N
1400000US36081124100,36081124100,36081,Queens,1241,15,16.7,0.898203593,9.118541033,N
1400000US36061008000,36061008000,36061,New York,80,21,23.4,0.897435897,9.110629067,N
1400000US36005042800,36005042800,36005,Bronx,428,7,7.8,0.897435897,8.363201912,N
1400000US36005044800,36005044800,36005,Bronx,448,7,7.8,0.897435897,6.41025641,N
1400000US36047041600,36047041600,36047,Kings,416,7,7.8,0.897435897,5.162241888,N
1400000US36047049400,36047049400,36047,Kings,494,18,20.1,0.895522388,7.009345794,N
1400000US36047019800,36047019800,36047,Kings,198,6,6.7,0.895522388,7.220216606,N
1400000US36081014800,36081014800,36081,Queens,148,6,6.7,0.895522388,5.560704356,N
1400000US36081100801,36081100801,36081,Queens,1008.01,6,6.7,0.895522388,5.655042413,N
1400000US36047015900,36047015900,36047,Kings,159,16,17.9,0.893854749,6.026365348,N
1400000US36061013300,36061013300,36061,New York,133,15,16.8,0.892857143,5.832037325,N
1400000US36047056600,36047056600,36047,Kings,566,10,11.2,0.892857143,7.604562738,N
1400000US36005023800,36005023800,36005,Bronx,238,5,5.6,0.892857143,3.762227239,N
1400000US36047055800,36047055800,36047,Kings,558,9,10.1,0.891089109,8.256880734,N
1400000US36081161700,36081161700,36081,Queens,1617,16,18,0.888888889,6.490872211,N
1400000US36081005900,36081005900,36081,Queens,59,12,13.5,0.888888889,5.568445476,N
1400000US36081011300,36081011300,36081,Queens,113,12,13.5,0.888888889,5.400540054,N
1400000US36081055200,36081055200,36081,Queens,552,12,13.5,0.888888889,8.733624454,N
1400000US36005008900,36005008900,36005,Bronx,89,8,9,0.888888889,4.816375677,N
1400000US36005040800,36005040800,36005,Bronx,408,8,9,0.888888889,3.525782283,N
1400000US36047101600,36047101600,36047,Kings,1016,4,4.5,0.888888889,5.22875817,N
1400000US36081087100,36081087100,36081,Queens,871,4,4.5,0.888888889,4.12371134,N
1400000US36085003300,36085003300,36085,Richmond,33,11,12.4,0.887096774,3.791795932,N
1400000US36061011203,36061011203,36061,New York,112.03,7,7.9,0.886075949,15.5210643,N
1400000US36085003900,36085003900,36085,Richmond,39,7,7.9,0.886075949,5.747126437,N
1400000US36061017500,36061017500,36061,New York,175,45,50.8,0.885826772,8.638894222,N
1400000US36047049800,36047049800,36047,Kings,498,12,13.6,0.882352941,5.385996409,N
1400000US36047081400,36047081400,36047,Kings,814,9,10.2,0.882352941,6.939090208,N
1400000US36047095000,36047095000,36047,Kings,950,9,10.2,0.882352941,6.583760059,N
1400000US36047096400,36047096400,36047,Kings,964,6,6.8,0.882352941,5.905511811,N
1400000US36085017008,36085017008,36085,Richmond,170.08,28,31.8,0.880503145,20.08608321,N
1400000US36005013800,36005013800,36005,Bronx,138,11,12.5,0.88,7.580978635,N
1400000US36081046000,36081046000,36081,Queens,460,16,18.2,0.879120879,5.74919152,N
1400000US36047041800,36047041800,36047,Kings,418,8,9.1,0.879120879,7.292616226,N
1400000US36005006700,36005006700,36005,Bronx,67,13,14.8,0.878378378,3.877124963,N
1400000US36061019900,36061019900,36061,New York,199,23,26.2,0.877862595,5.787619527,N
1400000US36081010000,36081010000,36081,Queens,100,10,11.4,0.877192983,5.45553737,N
1400000US36047039100,36047039100,36047,Kings,391,5,5.7,0.877192983,3.353454058,N
1400000US36081013000,36081013000,36081,Queens,130,5,5.7,0.877192983,5.257623554,N
1400000US36047026600,36047026600,36047,Kings,266,12,13.7,0.875912409,8.174386921,N
1400000US36047026700,36047026700,36047,Kings,267,12,13.7,0.875912409,6.472491909,N
1400000US36047041402,36047041402,36047,Kings,414.02,7,8,0.875,9.735744089,N
1400000US36061009300,36061009300,36061,New York,93,36,41.2,0.873786408,6.967292433,N
1400000US36061007100,36061007100,36061,New York,71,18,20.6,0.873786408,6.360424028,N
1400000US36081071306,36081071306,36081,Queens,713.06,18,20.6,0.873786408,6.093432634,N
1400000US36081049302,36081049302,36081,Queens,493.02,9,10.3,0.873786408,7.853403141,N
1400000US36061016100,36061016100,36061,New York,161,22,25.2,0.873015873,7.762879323,N
1400000US36005036100,36005036100,36005,Bronx,361,13,14.9,0.872483222,5.195843325,N
1400000US36085027704,36085027704,36085,Richmond,277.04,15,17.2,0.872093023,7.903055848,N
1400000US36081024300,36081024300,36081,Queens,243,17,19.5,0.871794872,5.388272583,N
1400000US36061013600,36061013600,36061,New York,136,55,63.2,0.870253165,8.405930002,N
1400000US36061016700,36061016700,36061,New York,167,26,29.9,0.869565217,8.482871126,N
1400000US36047007400,36047007400,36047,Kings,74,12,13.8,0.869565217,3.703703704,N
1400000US36081057700,36081057700,36081,Queens,577,10,11.5,0.869565217,5.277044855,N
1400000US36081139900,36081139900,36081,Queens,1399,8,9.2,0.869565217,9.546539379,N
1400000US36047056200,36047056200,36047,Kings,562,6,6.9,0.869565217,7.915567282,N
1400000US36081037700,36081037700,36081,Queens,377,6,6.9,0.869565217,3.365114975,N
1400000US36047029900,36047029900,36047,Kings,299,4,4.6,0.869565217,3.375527426,N
1400000US36081084000,36081084000,36081,Queens,840,19,21.9,0.867579909,6.377979188,N
1400000US36081022001,36081022001,36081,Queens,220.01,17,19.6,0.867346939,6.808169804,N
1400000US36085017005,36085017005,36085,Richmond,170.05,15,17.3,0.867052023,8.813160987,N
1400000US36047011400,36047011400,36047,Kings,114,11,12.7,0.866141732,5.11627907,N
1400000US36061018400,36061018400,36061,New York,184,18,20.8,0.865384615,5.162030399,N
1400000US36005032800,36005032800,36005,Bronx,328,9,10.4,0.865384615,3.816793893,N
1400000US36005039500,36005039500,36005,Bronx,395,9,10.4,0.865384615,4.958677686,N
1400000US36081016400,36081016400,36081,Queens,164,9,10.4,0.865384615,4.639175258,N
1400000US36081152902,36081152902,36081,Queens,1529.02,23,26.6,0.864661654,10.04366812,N
1400000US36047048100,36047048100,36047,Kings,481,7,8.1,0.864197531,5.223880597,N
1400000US36081051100,36081051100,36081,Queens,511,7,8.1,0.864197531,7.368421053,N
1400000US36085029103,36085029103,36085,Richmond,291.03,27,31.3,0.862619808,12.19512195,N
1400000US36047043700,36047043700,36047,Kings,437,10,11.6,0.862068966,3.46740638,N
1400000US36085012200,36085012200,36085,Richmond,122,13,15.1,0.860927152,3.723861358,N
1400000US36085018901,36085018901,36085,Richmond,189.01,21,24.4,0.860655738,7.199177237,N
1400000US36061015400,36061015400,36061,New York,154,37,43,0.860465116,5.835962145,N
1400000US36047010100,36047010100,36047,Kings,101,8,9.3,0.860215054,3.611738149,N
1400000US36047031702,36047031702,36047,Kings,317.02,8,9.3,0.860215054,4.728132388,N
1400000US36047042300,36047042300,36047,Kings,423,8,9.3,0.860215054,2.854084909,N
1400000US36047044000,36047044000,36047,Kings,440,8,9.3,0.860215054,5.305039788,N
1400000US36047056100,36047056100,36047,Kings,561,8,9.3,0.860215054,5.702066999,N
1400000US36081028300,36081028300,36081,Queens,283,22,25.6,0.859375,6.742261722,N
1400000US36081150701,36081150701,36081,Queens,1507.01,14,16.3,0.858895706,10.70336391,N
1400000US36061005400,36061005400,36061,New York,54,17,19.8,0.858585859,6.422364941,N
1400000US36081047800,36081047800,36081,Queens,478,20,23.3,0.858369099,7.704160247,N
1400000US36081027100,36081027100,36081,Queens,271,21,24.5,0.857142857,4.549393414,N
1400000US36081141700,36081141700,36081,Queens,1417,18,21,0.857142857,7.55033557,N
1400000US36047005601,36047005601,36047,Kings,56.01,9,10.5,0.857142857,8.458646617,N
1400000US36047058200,36047058200,36047,Kings,582,9,10.5,0.857142857,5.870841487,N
1400000US36081064101,36081064101,36081,Queens,641.01,9,10.5,0.857142857,10.02227171,N
1400000US36005020400,36005020400,36005,Bronx,204,6,7,0.857142857,3.603603604,N
1400000US36081103300,36081103300,36081,Queens,1033,16,18.7,0.855614973,7.525870179,N
1400000US36061015700,36061015700,36061,New York,157,39,45.6,0.855263158,7.709033406,N
1400000US36061015900,36061015900,36061,New York,159,40,46.8,0.854700855,9.56480153,N
1400000US36047051602,36047051602,36047,Kings,516.02,10,11.7,0.854700855,6.949270327,N
1400000US36081004200,36081004200,36081,Queens,42,10,11.7,0.854700855,4.222972973,N
1400000US36005028300,36005028300,36005,Bronx,283,7,8.2,0.853658537,4.830917874,N
1400000US36047021800,36047021800,36047,Kings,218,7,8.2,0.853658537,3.29566855,N
1400000US36047027500,36047027500,36047,Kings,275,11,12.9,0.852713178,5.337214944,N
1400000US36081150702,36081150702,36081,Queens,1507.02,15,17.6,0.852272727,10.64584812,N
1400000US36085018100,36085018100,36085,Richmond,181,15,17.6,0.852272727,8.143322476,N
1400000US36081071100,36081071100,36081,Queens,711,20,23.5,0.85106383,6.709158001,N
1400000US36047029600,36047029600,36047,Kings,296,18,21.2,0.849056604,7.006617361,N
1400000US36047022200,36047022200,36047,Kings,222,9,10.6,0.849056604,3.904555315,N
1400000US36081026500,36081026500,36081,Queens,265,10,11.8,0.847457627,4.887585533,N
1400000US36047063600,36047063600,36047,Kings,636,5,5.9,0.847457627,6.954102921,N
1400000US36061006300,36061006300,36061,New York,63,26,30.7,0.846905538,8.90106128,N
1400000US36061012400,36061012400,36061,New York,124,26,30.7,0.846905538,5.431376645,N
1400000US36005027700,36005027700,36005,Bronx,277,11,13,0.846153846,3.586566678,N
1400000US36085024402,36085024402,36085,Richmond,244.02,11,13,0.846153846,5.888650964,N
1400000US36047050400,36047050400,36047,Kings,504,12,14.2,0.845070423,5.212858384,N
1400000US36005023000,36005023000,36005,Bronx,230,6,7.1,0.845070423,3.761755486,N
1400000US36081036500,36081036500,36081,Queens,365,6,7.1,0.845070423,2.703920685,N
1400000US36081118100,36081118100,36081,Queens,1181,6,7.1,0.845070423,8.141112619,N
1400000US36085018701,36085018701,36085,Richmond,187.01,6,7.1,0.845070423,2.743484225,N
1400000US36061012600,36061012600,36061,New York,126,44,52.1,0.844529751,8.110599078,N
1400000US36061007800,36061007800,36061,New York,78,20,23.7,0.843881857,5.984440455,N
1400000US36081029100,36081029100,36081,Queens,291,21,24.9,0.843373494,6.373292868,N
1400000US36081099704,36081099704,36081,Queens,997.04,37,44,0.840909091,11.5625,N
1400000US36081109300,36081109300,36081,Queens,1093,14,16.7,0.838323353,9.067357513,N
1400000US36047016500,36047016500,36047,Kings,165,16,19.1,0.837696335,5.602240896,N
1400000US36081101001,36081101001,36081,Queens,1010.01,34,40.6,0.837438424,6.289308176,N
1400000US36081028900,36081028900,36081,Queens,289,17,20.3,0.837438424,5.645964796,N
1400000US36005032300,36005032300,36005,Bronx,323,23,27.5,0.836363636,10.20861074,N
1400000US36005003900,36005003900,36005,Bronx,39,15,18,0.833333333,4.261363636,N
1400000US36061001401,36061001401,36061,New York,14.01,12,14.4,0.833333333,8.064516129,N
1400000US36081074700,36081074700,36081,Queens,747,12,14.4,0.833333333,6.964596634,N
1400000US36047029800,36047029800,36047,Kings,298,11,13.2,0.833333333,5.813953488,N
1400000US36047043000,36047043000,36047,Kings,430,11,13.2,0.833333333,6.711409396,N
1400000US36081032900,36081032900,36081,Queens,329,10,12,0.833333333,5.494505495,N
1400000US36047045200,36047045200,36047,Kings,452,8,9.6,0.833333333,6.359300477,N
1400000US36081046500,36081046500,36081,Queens,465,8,9.6,0.833333333,3.647970816,N
1400000US36081062100,36081062100,36081,Queens,621,8,9.6,0.833333333,7.804878049,N
1400000US36047042100,36047042100,36047,Kings,421,7,8.4,0.833333333,3.409644423,N
1400000US36005008400,36005008400,36005,Bronx,84,6,7.2,0.833333333,5.61272217,N
1400000US36081056400,36081056400,36081,Queens,564,5,6,0.833333333,6.273525721,N
1400000US36005004600,36005004600,36005,Bronx,46,4,4.8,0.833333333,4.733727811,N
1400000US36005028600,36005028600,36005,Bronx,286,4,4.8,0.833333333,6.41025641,N
1400000US36081013700,36081013700,36081,Queens,137,4,4.8,0.833333333,4.489337823,N
1400000US36061026700,36061026700,36061,New York,267,3,3.6,0.833333333,1.92926045,N
1400000US36081020500,36081020500,36081,Queens,205,3,3.6,0.833333333,5.905511811,N
1400000US36047051500,36047051500,36047,Kings,515,2,2.4,0.833333333,2.96735905,N
1400000US36047055700,36047055700,36047,Kings,557,2,2.4,0.833333333,1.616814875,N
1400000US36061010601,36061010601,36061,New York,106.01,48,57.7,0.831889082,16.28222524,N
1400000US36061012000,36061012000,36061,New York,120,21,25.3,0.830039526,15.88502269,N
1400000US36005027402,36005027402,36005,Bronx,274.02,13,15.7,0.828025478,7.23025584,N
1400000US36085027302,36085027302,36085,Richmond,273.02,13,15.7,0.828025478,3.498385361,N
1400000US36047006500,36047006500,36047,Kings,65,11,13.3,0.827067669,3.989844033,N
1400000US36047033300,36047033300,36047,Kings,333,9,10.9,0.825688073,3.645200486,N
1400000US36081014201,36081014201,36081,Queens,142.01,9,10.9,0.825688073,4.005340454,N
1400000US36005040702,36005040702,36005,Bronx,407.02,14,17,0.823529412,3.676470588,N
1400000US36085003600,36085003600,36085,Richmond,36,7,8.5,0.823529412,3.895381191,N
1400000US36047024100,36047024100,36047,Kings,241,6,7.3,0.821917808,5.449591281,N
1400000US36081024500,36081024500,36081,Queens,245,17,20.7,0.821256039,5.856011023,N
1400000US36005000200,36005000200,36005,Bronx,2,11,13.4,0.820895522,4.136893569,N
1400000US36085023100,36085023100,36085,Richmond,231,11,13.4,0.820895522,5.218216319,N
1400000US36061011000,36061011000,36061,New York,110,21,25.6,0.8203125,6.279904306,N
1400000US36081006201,36081006201,36081,Queens,62.01,26,31.7,0.820189274,9.848484848,N
1400000US36047009200,36047009200,36047,Kings,92,10,12.2,0.819672131,3.927729772,N
1400000US36047058900,36047058900,36047,Kings,589,5,6.1,0.819672131,6.11995104,N
1400000US36081018300,36081018300,36081,Queens,183,16,19.6,0.816326531,5.237315876,N
